capital_from,capital_to,distance_km
Jerusalem,Nassau,10488.49
Jerusalem,Manama,1613.03
Jerusalem,Dhaka,5455.26
Jerusalem,Bridgetown,9706.09
Jerusalem,Minsk,2533.91
Jerusalem,Brussels,3302.04
Jerusalem,Belmopan,11952.31
Jerusalem,Porto-Novo,4394.68
Jerusalem,Hamilton,9026.66
Jerusalem,Thimphu,5236.45
Jerusalem,La Paz,12207.35
Jerusalem,Sarajevo,1991.82
Jerusalem,Gaborone,6319.94
Jerusalem,Brasilia,10295.32
Jerusalem,Road Town,9842.31
Jerusalem,Bandar Seri Begawan,8755.71
Jerusalem,Sofia,1604.87
Jerusalem,Ouagadougou,4327.05
Jerusalem,Rangoon,6322.37
Jerusalem,Bujumbura,3937.84
Jerusalem,Phnom Penh,7430.92
Jerusalem,Yaounde,3960.61
Jerusalem,Ottawa,8992.61
Jerusalem,Praia,6214.59
Jerusalem,George Town,11213.68
Jerusalem,Bangui,3496.58
Jerusalem,N'Djamena,3004.62
Jerusalem,Santiago,13225.4
Jerusalem,Beijing,7133.63
Jerusalem,The Settlement,8824.05
Jerusalem,West Island,8163.67
Jerusalem,Bogota,11550.97
Jerusalem,Moroni,4885.01
Jerusalem,Kinshasa,4517.67
Jerusalem,Brazzaville,4511.9
Jerusalem,Avarua,18124.55
Jerusalem,San Jose,12092.36
Jerusalem,Yamoussoukro,5026.62
Jerusalem,Zagreb,2273.38
Jerusalem,Havana,11020.0
Jerusalem,Willemstad,10613.87
Jerusalem,Nicosia,415.09
Jerusalem,Prague,2664.1
Jerusalem,Copenhagen,3190.52
Jerusalem,Djibouti,2378.25
Jerusalem,Roseau,9739.78
Jerusalem,Santo Domingo,10302.47
Jerusalem,Quito,12256.5
Jerusalem,Cairo,425.66
Jerusalem,San Salvador,12250.24
Jerusalem,Malabo,4155.22
Jerusalem,Asmara,1858.48
Jerusalem,Tallinn,3173.76
Jerusalem,Addis Ababa,2542.44
Jerusalem,Stanley,12905.65
Jerusalem,Torshavn,4498.0
Jerusalem,Suva,16038.26
Jerusalem,Helsinki,3247.32
Jerusalem,Paris,3339.1
Jerusalem,Papeete,18357.01
Jerusalem,Libreville,4407.5
Jerusalem,Banjul,5639.09
Jerusalem,Tbilisi,1393.19
Jerusalem,Berlin,2903.08
Jerusalem,Accra,4693.93
Jerusalem,Gibraltar,3755.39
Jerusalem,Athens,1255.87
Jerusalem,Nuuk,6733.59
Jerusalem,Saint George's,9964.16
Jerusalem,Hagatna,11003.66
Jerusalem,Guatemala City,12287.4
Jerusalem,Saint Peter Port,3694.67
Jerusalem,Conakry,5603.83
Jerusalem,Bissau,5637.98
Jerusalem,Georgetown,9938.01
Jerusalem,Port-au-Prince,10508.22
Jerusalem,Vatican City,2312.26
Jerusalem,Tegucigalpa,12060.09
Jerusalem,Budapest,2220.68
Jerusalem,Reykjavik,5297.51
Jerusalem,New Delhi,4032.25
Jerusalem,Jakarta,8655.67
Jerusalem,Tehran,1559.77
Jerusalem,Baghdad,878.01
Jerusalem,Dublin,4075.64
Jerusalem,Douglas,4000.21
Jerusalem,Jerusalem,0.0
Jerusalem,Rome,2309.69
Jerusalem,Kingston,10923.26
Jerusalem,Tokyo,9170.42
Jerusalem,Saint Helier,3655.59
Jerusalem,Amman,69.3
Jerusalem,Astana,3653.75
Jerusalem,Nairobi,3661.7
Jerusalem,Tarawa,14133.86
Jerusalem,Pyongyang,7912.58
Jerusalem,Seoul,8081.83
Jerusalem,Pristina,1733.92
Jerusalem,Kuwait City,1249.38
Jerusalem,Bishkek,3661.81
Jerusalem,Vientiane,6873.94
Jerusalem,Riga,2927.06
Jerusalem,Beirut,234.23
Jerusalem,Maseru,6809.9
Jerusalem,Monrovia,5545.77
Jerusalem,Tripoli,2077.67
Jerusalem,Vaduz,2772.63
Jerusalem,Vilnius,2664.3
Jerusalem,Luxembourg,3125.05
Jerusalem,Skopje,1670.24
Jerusalem,Antananarivo,5759.73
Jerusalem,Lilongwe,5063.0
Jerusalem,Kuala Lumpur,7609.53
Jerusalem,Male,5027.92
Jerusalem,Bamako,4892.02
Jerusalem,Valletta,1968.8
Jerusalem,Majuro,13681.74
Jerusalem,Nouakchott,5338.9
Jerusalem,Port Louis,6216.28
Jerusalem,Mexico City,12547.15
Jerusalem,Palikir,12610.35
Jerusalem,Chisinau,1776.88
Jerusalem,Monaco,2769.06
Jerusalem,Ulaanbaatar,6158.19
Jerusalem,Podgorica,1842.64
Jerusalem,Plymouth,9730.73
Jerusalem,Rabat,3914.87
Jerusalem,Maputo,6393.48
Jerusalem,Windhoek,6316.06
Jerusalem,Kathmandu,4823.54
Jerusalem,Amsterdam,3350.04
Jerusalem,Noumea,15114.93
Jerusalem,Wellington,16286.29
Jerusalem,Managua,12121.59
Jerusalem,Niamey,3933.59
Jerusalem,Abuja,3806.4
Jerusalem,Alofi,17137.12
Jerusalem,Kingston,15511.37
Jerusalem,Saipan,10979.35
Jerusalem,Oslo,3615.15
Jerusalem,Muscat,2467.43
Jerusalem,Islamabad,3531.67
Jerusalem,Melekeok,10459.63
Jerusalem,Panama City,11761.74
Jerusalem,Port Moresby,12635.27
Jerusalem,Asuncion,11702.15
Jerusalem,Lima,12810.95
Jerusalem,Manila,8776.15
Jerusalem,Adamstown,18407.36
Jerusalem,Warsaw,2551.89
Jerusalem,Lisbon,4070.72
Jerusalem,San Juan,9971.72
Jerusalem,Doha,1747.2
Jerusalem,Bucharest,1615.74
Jerusalem,Moscow,2671.18
Jerusalem,Kigali,3771.59
Jerusalem,Gustavia,9717.17
Jerusalem,Jamestown,6852.88
Jerusalem,Basseterre,9739.98
Jerusalem,Castries,9780.07
Jerusalem,Saint-Pierre,7615.54
Jerusalem,Kingstown,9851.07
Jerusalem,Apia,16628.21
Jerusalem,San Marino,2406.9
Jerusalem,Sao Tome,4593.0
Jerusalem,Riyadh,1373.05
Jerusalem,Dakar,5669.05
Jerusalem,Belgrade,1934.02
Jerusalem,Victoria,4561.41
Jerusalem,Freetown,5624.09
Jerusalem,Singapore,7923.55
Jerusalem,Philipsburg,9725.59
Jerusalem,Bratislava,2376.17
Jerusalem,Ljubljana,2383.2
Jerusalem,Honiara,13833.18
Jerusalem,Mogadishu,3454.21
Jerusalem,Pretoria,6403.17
Jerusalem,Juba,3003.51
Jerusalem,Madrid,3602.12
Jerusalem,Colombo,5377.98
Jerusalem,Khartoum,1811.43
Jerusalem,Paramaribo,9713.43
Jerusalem,Longyearbyen,5258.35
Jerusalem,Mbabane,6442.64
Jerusalem,Stockholm,3321.94
Jerusalem,Bern,2900.37
Jerusalem,Damascus,216.72
Jerusalem,Taipei,8262.79
Jerusalem,Dushanbe,3127.91
Jerusalem,Dar es Salaam,4289.58
Jerusalem,Bangkok,6895.01
Jerusalem,Dili,10545.54
Jerusalem,Lome,4534.99
Jerusalem,Nuku'alofa,16784.86
Jerusalem,Port of Spain,10025.6
Jerusalem,Tunis,2365.67
Jerusalem,Ankara,930.92
Jerusalem,Ashgabat,2218.39
Jerusalem,Grand Turk,10217.49
Jerusalem,Funafuti,15498.54
Jerusalem,Kampala,3492.42
Jerusalem,Kyiv,2109.5
Jerusalem,Abu Dhabi,2042.67
Jerusalem,London,3612.44
Jerusalem,Washington,9517.18
Jerusalem,Montevideo,12058.96
Jerusalem,Tashkent,3200.83
Jerusalem,Port-Vila,15076.21
Jerusalem,Caracas,10527.23
Jerusalem,Hanoi,7028.57
Jerusalem,Charlotte Amalie,9874.37
Jerusalem,Mata-Utu,16624.14
Jerusalem,Sanaa,2033.43
Jerusalem,Lusaka,5273.58
Jerusalem,Harare,5504.98
Jerusalem,Washington,9517.18
Jerusalem,,5109.39
Jerusalem,North Nicosia,416.76
Jerusalem,,5109.39
Jerusalem,,5109.39
Jerusalem,Diego Garcia,5855.17
Jerusalem,,5109.39
Mariehamn,Hargeisa,5960.23
Mariehamn,King Edward Point,13634.34
Mariehamn,Port-aux-Français,12954.1
Mariehamn,Jerusalem,3348.94
Mariehamn,Mariehamn,0.0
Mariehamn,Yaren,12818.36
Mariehamn,Marigot,7893.91
Mariehamn,Atafu,14266.69
Mariehamn,El-Aaiún,4439.0
Mariehamn,Kabul,4523.69
Mariehamn,Tirana,2091.34
Mariehamn,Algiers,2862.62
Mariehamn,Pago Pago,14842.0
Mariehamn,Andorra la Vella,2324.2
Mariehamn,Luanda,7666.86
Mariehamn,The Valley,7878.6
Mariehamn,Saint John's,7915.67
Mariehamn,Buenos Aires,12682.75
Mariehamn,Yerevan,2796.73
Mariehamn,Oranjestad,8805.63
Mariehamn,Canberra,15475.89
Mariehamn,Vienna,1345.85
Mariehamn,Baku,3013.67
Mariehamn,Nassau,8008.83
Mariehamn,Manama,4432.06
Mariehamn,Dhaka,6672.23
Mariehamn,Bridgetown,8171.89
Mariehamn,Minsk,833.24
Mariehamn,Brussels,1420.4
Mariehamn,Belmopan,9350.27
Mariehamn,Porto-Novo,6126.36
Mariehamn,Hamilton,6670.03
Mariehamn,Thimphu,6283.46
Mariehamn,La Paz,11474.45
Mariehamn,Sarajevo,1810.82
Mariehamn,Gaborone,9408.49
Mariehamn,Brasilia,10340.9
Mariehamn,Road Town,7946.63
Mariehamn,Bandar Seri Begawan,9817.34
Mariehamn,Sofia,1953.41
Mariehamn,Ouagadougou,5584.76
Mariehamn,Rangoon,7639.87
Mariehamn,Bujumbura,7087.62
Mariehamn,Phnom Penh,8625.02
Mariehamn,Yaounde,6280.39
Mariehamn,Ottawa,6057.23
Mariehamn,Praia,6118.37
Mariehamn,George Town,8771.66
Mariehamn,Bangui,6185.24
Mariehamn,N'Djamena,5344.06
Mariehamn,Santiago,13193.28
Mariehamn,Beijing,6591.86
Mariehamn,The Settlement,10771.8
Mariehamn,West Island,10458.9
Mariehamn,Bogota,9786.48
Mariehamn,Moroni,8228.52
Mariehamn,Kinshasa,7155.76
Mariehamn,Brazzaville,7148.48
Mariehamn,Avarua,15682.0
Mariehamn,San Jose,9817.25
Mariehamn,Yamoussoukro,6281.08
Mariehamn,Zagreb,1613.92
Mariehamn,Havana,8456.11
Mariehamn,Willemstad,8783.54
Mariehamn,Nicosia,2939.52
Mariehamn,Prague,1168.59
Mariehamn,Copenhagen,658.0
Mariehamn,Djibouti,5717.71
Mariehamn,Roseau,8062.38
Mariehamn,Santo Domingo,8233.34
Mariehamn,Quito,10492.71
Mariehamn,Cairo,3447.78
Mariehamn,San Salvador,9718.26
Mariehamn,Malabo,6323.99
Mariehamn,Asmara,5205.96
Mariehamn,Tallinn,281.03
Mariehamn,Addis Ababa,5881.6
Mariehamn,Stanley,14201.34
Mariehamn,Torshavn,1444.86
Mariehamn,Suva,15037.51
Mariehamn,Helsinki,279.65
Mariehamn,Paris,1681.82
Mariehamn,Papeete,15201.37
Mariehamn,Libreville,6685.87
Mariehamn,Banjul,5971.32
Mariehamn,Tbilisi,2665.42
Mariehamn,Berlin,935.92
Mariehamn,Accra,6288.39
Mariehamn,Gibraltar,3219.67
Mariehamn,Athens,2476.32
Mariehamn,Nuuk,3562.23
Mariehamn,Saint George's,8390.27
Mariehamn,Hagatna,10496.73
Mariehamn,Guatemala City,9695.59
Mariehamn,Saint Peter Port,1852.86
Mariehamn,Conakry,6271.02
Mariehamn,Bissau,6097.68
Mariehamn,Georgetown,8691.83
Mariehamn,Port-au-Prince,8360.09
Mariehamn,Vatican City,2089.76
Mariehamn,Tegucigalpa,9577.47
Mariehamn,Budapest,1405.24
Mariehamn,Reykjavik,2186.55
Mariehamn,New Delhi,5495.21
Mariehamn,Jakarta,10425.65
Mariehamn,Tehran,3528.08
Mariehamn,Baghdad,3472.75
Mariehamn,Dublin,1754.77
Mariehamn,Douglas,1606.97
Mariehamn,Jerusalem,3348.94
Mariehamn,Rome,2089.2
Mariehamn,Kingston,8652.58
Mariehamn,Tokyo,8057.69
Mariehamn,Saint Helier,1854.4
Mariehamn,Amman,3347.21
Mariehamn,Astana,3297.72
Mariehamn,Nairobi,6965.36
Mariehamn,Tarawa,12938.36
Mariehamn,Pyongyang,7123.15
Mariehamn,Seoul,7318.38
Mariehamn,Pristina,1943.29
Mariehamn,Kuwait City,4011.5
Mariehamn,Bishkek,4101.08
Mariehamn,Vientiane,7888.28
Mariehamn,Riga,429.08
Mariehamn,Beirut,3131.8
Mariehamn,Maseru,9935.81
Mariehamn,Monrovia,6505.86
Mariehamn,Tripoli,3067.43
Mariehamn,Vaduz,1595.59
Mariehamn,Vilnius,686.63
Mariehamn,Luxembourg,1461.5
Mariehamn,Skopje,2018.16
Mariehamn,Antananarivo,9108.6
Mariehamn,Lilongwe,8305.73
Mariehamn,Kuala Lumpur,9247.43
Mariehamn,Male,7668.9
Mariehamn,Bamako,5743.8
Mariehamn,Valletta,2722.31
Mariehamn,Majuro,12141.99
Mariehamn,Nouakchott,5473.98
Mariehamn,Port Louis,9523.27
Mariehamn,Mexico City,9636.44
Mariehamn,Palikir,11723.04
Mariehamn,Chisinau,1572.37
Mariehamn,Monaco,2007.18
Mariehamn,Ulaanbaatar,5424.81
Mariehamn,Podgorica,1967.77
Mariehamn,Plymouth,7975.39
Mariehamn,Rabat,3489.31
Mariehamn,Maputo,9608.62
Mariehamn,Windhoek,9167.22
Mariehamn,Kathmandu,6021.23
Mariehamn,Amsterdam,1263.99
Mariehamn,Noumea,15061.02
Mariehamn,Wellington,17299.15
Mariehamn,Managua,9718.26
Mariehamn,Niamey,5373.46
Mariehamn,Abuja,5756.19
Mariehamn,Alofi,15374.01
Mariehamn,Kingston,15808.85
Mariehamn,Saipan,10366.33
Mariehamn,Oslo,510.39
Mariehamn,Muscat,5035.27
Mariehamn,Islamabad,4806.73
Mariehamn,Melekeok,10613.09
Mariehamn,Panama City,9666.1
Mariehamn,Port Moresby,12909.68
Mariehamn,Asuncion,11751.1
Mariehamn,Lima,11544.2
Mariehamn,Manila,9211.82
Mariehamn,Adamstown,15482.43
Mariehamn,Warsaw,878.54
Mariehamn,Lisbon,3127.81
Mariehamn,San Juan,8024.94
Mariehamn,Doha,4567.23
Mariehamn,Bucharest,1793.76
Mariehamn,Moscow,1151.18
Mariehamn,Kigali,6939.12
Mariehamn,Gustavia,7898.91
Mariehamn,Jamestown,8738.76
Mariehamn,Basseterre,7946.53
Mariehamn,Castries,8163.33
Mariehamn,Saint-Pierre,4958.39
Mariehamn,Kingstown,8257.65
Mariehamn,Apia,14777.47
Mariehamn,San Marino,1869.63
Mariehamn,Sao Tome,6726.98
Mariehamn,Riyadh,4449.06
Mariehamn,Dakar,5882.93
Mariehamn,Belgrade,1701.12
Mariehamn,Victoria,7819.63
Mariehamn,Freetown,6360.35
Mariehamn,Singapore,9547.11
Mariehamn,Philipsburg,7896.52
Mariehamn,Bratislava,1344.03
Mariehamn,Ljubljana,1605.14
Mariehamn,Honiara,13483.37
Mariehamn,Mogadishu,6797.07
Mariehamn,Pretoria,9541.03
Mariehamn,Juba,6211.13
Mariehamn,Madrid,2732.11
Mariehamn,Colombo,7710.69
Mariehamn,Khartoum,5047.04
Mariehamn,Paramaribo,8620.53
Mariehamn,Longyearbyen,2024.76
Mariehamn,Mbabane,9633.96
Mariehamn,Stockholm,135.82
Mariehamn,Bern,1678.42
Mariehamn,Damascus,3192.2
Mariehamn,Taipei,8240.38
Mariehamn,Dushanbe,4143.59
Mariehamn,Dar es Salaam,7613.25
Mariehamn,Bangkok,8171.3
Mariehamn,Dili,11697.6
Mariehamn,Lome,6195.24
Mariehamn,Nuku'alofa,15514.87
Mariehamn,Port of Spain,8510.58
Mariehamn,Tunis,2683.91
Mariehamn,Ankara,2419.4
Mariehamn,Ashgabat,3651.12
Mariehamn,Grand Turk,8017.45
Mariehamn,Funafuti,14024.41
Mariehamn,Kampala,6721.42
Mariehamn,Kyiv,1268.33
Mariehamn,Abu Dhabi,4766.55
Mariehamn,London,1567.56
Mariehamn,Washington,6706.41
Mariehamn,Montevideo,12585.76
Mariehamn,Tashkent,3933.49
Mariehamn,Port-Vila,14667.29
Mariehamn,Caracas,8823.85
Mariehamn,Hanoi,7779.74
Mariehamn,Charlotte Amalie,7970.46
Mariehamn,Mata-Utu,14789.58
Mariehamn,Sanaa,5345.84
Mariehamn,Lusaka,8406.14
Mariehamn,Harare,8696.25
Mariehamn,Washington,6706.41
Mariehamn,,6884.99
Mariehamn,North Nicosia,2937.73
Mariehamn,,6884.99
Mariehamn,,6884.99
Mariehamn,Diego Garcia,8770.74
Mariehamn,,6884.99
Yaren,Hargeisa,13632.37
Yaren,King Edward Point,13558.47
Yaren,Port-aux-Français,10449.49
Yaren,Jerusalem,13887.01
Yaren,Mariehamn,12818.36
Yaren,Yaren,0.0
Yaren,Marigot,14233.84
Yaren,Atafu,2539.89
Yaren,El-Aaiún,17059.81
Yaren,Kabul,10757.54
Yaren,Tirana,14416.52
Yaren,Algiers,15668.87
Yaren,Pago Pago,2893.79
Yaren,Andorra la Vella,15135.71
Yaren,Luanda,16938.22
Yaren,The Valley,14233.26
Yaren,Saint John's,14386.4
Yaren,Buenos Aires,13888.91
Yaren,Yerevan,12749.22
Yaren,Oranjestad,13614.07
Yaren,Canberra,4263.64
Yaren,Vienna,14016.98
Yaren,Baku,12312.22
Yaren,Nassau,12621.85
Yaren,Manama,12657.8
Yaren,Dhaka,8668.4
Yaren,Bridgetown,14718.94
Yaren,Minsk,13022.24
Yaren,Brussels,14195.17
Yaren,Belmopan,11556.2
Yaren,Porto-Novo,18170.41
Yaren,Hamilton,13570.58
Yaren,Thimphu,8789.19
Yaren,La Paz,13703.67
Yaren,Sarajevo,14288.23
Yaren,Gaborone,14984.66
Yaren,Brasilia,15796.74
Yaren,Road Town,14067.18
Yaren,Bandar Seri Begawan,5811.72
Yaren,Sofia,14102.38
Yaren,Ouagadougou,18192.66
Yaren,Rangoon,7989.22
Yaren,Bujumbura,15296.61
Yaren,Phnom Penh,6983.22
Yaren,Yaounde,17276.77
Yaren,Ottawa,12154.8
Yaren,Praia,18054.33
Yaren,George Town,12311.92
Yaren,Bangui,16491.02
Yaren,N'Djamena,16674.81
Yaren,Santiago,12935.28
Yaren,Beijing,6802.07
Yaren,The Settlement,6857.59
Yaren,West Island,7839.4
Yaren,Bogota,13240.49
Yaren,Moroni,13665.59
Yaren,Kinshasa,16834.51
Yaren,Brazzaville,16837.51
Yaren,Avarua,4279.15
Yaren,San Jose,12111.04
Yaren,Yamoussoukro,18913.41
Yaren,Zagreb,14245.42
Yaren,Havana,12156.82
Yaren,Willemstad,13740.53
Yaren,Nicosia,13873.22
Yaren,Prague,13928.16
Yaren,Copenhagen,13470.49
Yaren,Djibouti,13705.5
Yaren,Roseau,14479.58
Yaren,Santo Domingo,13520.93
Yaren,Quito,12754.48
Yaren,Cairo,14312.64
Yaren,San Salvador,11532.92
Yaren,Malabo,17579.41
Yaren,Asmara,14090.92
Yaren,Tallinn,12704.97
Yaren,Addis Ababa,14222.92
Yaren,Stanley,12864.81
Yaren,Torshavn,13166.92
Yaren,Suva,2316.22
Yaren,Helsinki,12636.2
Yaren,Paris,14451.03
Yaren,Papeete,5119.19
Yaren,Libreville,17529.59
Yaren,Banjul,18528.24
Yaren,Tbilisi,12659.56
Yaren,Berlin,13742.59
Yaren,Accra,18500.2
Yaren,Gibraltar,15985.07
Yaren,Athens,14416.94
Yaren,Nuuk,12280.1
Yaren,Saint George's,14512.67
Yaren,Hagatna,2897.21
Yaren,Guatemala City,11385.96
Yaren,Saint Peter Port,14492.75
Yaren,Conakry,19011.7
Yaren,Bissau,18725.22
Yaren,Georgetown,14985.21
Yaren,Port-au-Prince,13267.09
Yaren,Vatican City,14763.26
Yaren,Tegucigalpa,11744.49
Yaren,Budapest,13949.77
Yaren,Reykjavik,12910.83
Yaren,New Delhi,10016.54
Yaren,Jakarta,6704.3
Yaren,Tehran,12330.84
Yaren,Baghdad,13023.68
Yaren,Dublin,14120.66
Yaren,Douglas,14010.01
Yaren,Jerusalem,13887.01
Yaren,Rome,14761.64
Yaren,Kingston,12810.33
Yaren,Tokyo,4901.78
Yaren,Saint Helier,14513.83
Yaren,Amman,13818.32
Yaren,Astana,10440.39
Yaren,Nairobi,14479.75
Yaren,Tarawa,293.15
Yaren,Pyongyang,6066.05
Yaren,Seoul,5882.86
Yaren,Pristina,14231.36
Yaren,Kuwait City,12826.68
Yaren,Bishkek,10241.78
Yaren,Vientiane,7326.65
Yaren,Riga,12934.32
Yaren,Beirut,13764.73
Yaren,Maseru,14593.14
Yaren,Monrovia,19323.53
Yaren,Tripoli,15501.89
Yaren,Vaduz,14399.6
Yaren,Vilnius,13065.83
Yaren,Luxembourg,14270.62
Yaren,Skopje,14267.44
Yaren,Antananarivo,13076.01
Yaren,Lilongwe,14625.6
Yaren,Kuala Lumpur,7268.55
Yaren,Male,10402.85
Yaren,Bamako,18557.58
Yaren,Valletta,15172.89
Yaren,Majuro,980.19
Yaren,Nouakchott,18041.37
Yaren,Port Louis,12021.86
Yaren,Mexico City,10451.36
Yaren,Palikir,1276.84
Yaren,Chisinau,13458.17
Yaren,Monaco,14809.67
Yaren,Ulaanbaatar,7872.77
Yaren,Podgorica,14358.95
Yaren,Plymouth,14359.38
Yaren,Rabat,16242.68
Yaren,Maputo,14315.88
Yaren,Windhoek,15872.62
Yaren,Kathmandu,9216.09
Yaren,Amsterdam,14023.67
Yaren,Noumea,2403.31
Yaren,Wellington,4582.32
Yaren,Managua,11861.75
Yaren,Niamey,17817.39
Yaren,Abuja,17560.61
Yaren,Alofi,3250.82
Yaren,Kingston,3156.21
Yaren,Saipan,2908.75
Yaren,Oslo,13107.54
Yaren,Muscat,11907.11
Yaren,Islamabad,10406.0
Yaren,Melekeok,3692.92
Yaren,Panama City,12615.81
Yaren,Port Moresby,2397.94
Yaren,Asuncion,14445.34
Yaren,Lima,12833.24
Yaren,Manila,5329.8
Yaren,Adamstown,7282.1
Yaren,Warsaw,13459.02
Yaren,Lisbon,15758.52
Yaren,San Juan,13911.68
Yaren,Doha,12583.8
Yaren,Bucharest,13805.15
Yaren,Moscow,12390.32
Yaren,Kigali,15229.09
Yaren,Gustavia,14262.81
Yaren,Jamestown,18014.77
Yaren,Basseterre,14292.04
Yaren,Castries,14552.17
Yaren,Saint-Pierre,13404.03
Yaren,Kingstown,14548.06
Yaren,Apia,2769.11
Yaren,San Marino,14580.16
Yaren,Sao Tome,17831.93
Yaren,Riyadh,13075.65
Yaren,Dakar,18359.84
Yaren,Belgrade,14096.79
Yaren,Victoria,12395.32
Yaren,Freetown,19126.23
Yaren,Singapore,7023.47
Yaren,Philipsburg,14240.38
Yaren,Bratislava,13987.28
Yaren,Ljubljana,14292.51
Yaren,Honiara,1249.78
Yaren,Mogadishu,13534.88
Yaren,Pretoria,14722.95
Yaren,Juba,15045.82
Yaren,Madrid,15490.42
Yaren,Colombo,9703.93
Yaren,Khartoum,14754.56
Yaren,Paramaribo,15324.53
Yaren,Longyearbyen,11214.63
Yaren,Mbabane,14430.8
Yaren,Stockholm,12950.15
Yaren,Bern,14495.07
Yaren,Damascus,13715.24
Yaren,Taipei,5646.77
Yaren,Dushanbe,10759.95
Yaren,Dar es Salaam,14164.58
Yaren,Bangkok,7485.78
Yaren,Dili,4666.2
Yaren,Lome,18329.54
Yaren,Nuku'alofa,2993.55
Yaren,Port of Spain,14562.76
Yaren,Tunis,15336.95
Yaren,Ankara,13646.63
Yaren,Ashgabat,11668.67
Yaren,Grand Turk,13326.43
Yaren,Funafuti,1623.38
Yaren,Kampala,14958.18
Yaren,Kyiv,13122.87
Yaren,Abu Dhabi,12318.06
Yaren,London,14227.23
Yaren,Washington,12282.24
Yaren,Montevideo,14070.15
Yaren,Tashkent,10692.94
Yaren,Port-Vila,1907.04
Yaren,Caracas,13985.25
Yaren,Hanoi,7051.36
Yaren,Charlotte Amalie,14036.36
Yaren,Mata-Utu,2761.06
Yaren,Sanaa,13533.92
Yaren,Lusaka,15153.03
Yaren,Harare,14791.7
Yaren,Washington,12282.24
Yaren,,18580.25
Yaren,North Nicosia,13872.34
Yaren,,18580.25
Yaren,,18580.25
Yaren,Diego Garcia,10509.96
Yaren,,18580.25
Marigot,Hargeisa,11465.54
Marigot,King Edward Point,8407.81
Marigot,Port-aux-Français,14600.18
Marigot,Jerusalem,9726.58
Marigot,Mariehamn,7893.91
Marigot,Yaren,14233.84
Marigot,Marigot,0.0
Marigot,Atafu,12303.05
Marigot,El-Aaiún,5192.56
Marigot,Kabul,12310.78
Marigot,Tirana,8123.93
Marigot,Algiers,6725.89
Marigot,Pago Pago,12329.86
Marigot,Andorra la Vella,6603.53
Marigot,Luanda,8891.84
Marigot,The Valley,16.25
Marigot,Saint John's,168.26
Marigot,Buenos Aires,5846.18
Marigot,Yerevan,10146.46
Marigot,Oranjestad,966.85
Marigot,Canberra,16318.9
Marigot,Vienna,7757.32
Marigot,Baku,10542.74
Marigot,Nassau,1667.45
Marigot,Manama,11339.2
Marigot,Dhaka,14565.44
Marigot,Bridgetown,663.98
Marigot,Minsk,8445.62
Marigot,Brussels,6888.51
Marigot,Belmopan,2724.61
Marigot,Porto-Novo,7227.44
Marigot,Hamilton,1583.43
Marigot,Thimphu,14176.55
Marigot,La Paz,3864.18
Marigot,Sarajevo,7967.92
Marigot,Gaborone,10735.47
Marigot,Brasilia,4097.43
Marigot,Road Town,166.68
Marigot,Bandar Seri Begawan,17455.77
Marigot,Sofia,8381.88
Marigot,Ouagadougou,6616.8
Marigot,Rangoon,15533.73
Marigot,Bujumbura,10389.36
Marigot,Phnom Penh,16476.61
Marigot,Yaounde,8255.49
Marigot,Ottawa,3250.06
Marigot,Praia,4230.98
Marigot,George Town,1934.42
Marigot,Bangui,8986.8
Marigot,N'Djamena,8366.06
Marigot,Santiago,5758.43
Marigot,Beijing,13584.34
Marigot,The Settlement,18549.61
Marigot,West Island,17778.65
Marigot,Bogota,1912.05
Marigot,Moroni,12121.21
Marigot,Kinshasa,8941.27
Marigot,Brazzaville,8937.11
Marigot,Avarua,11393.87
Marigot,San Jose,2438.21
Marigot,Yamoussoukro,6382.86
Marigot,Zagreb,7753.39
Marigot,Havana,2082.78
Marigot,Willemstad,910.94
Marigot,Nicosia,9438.97
Marigot,Prague,7605.26
Marigot,Copenhagen,7469.67
Marigot,Djibouti,11292.03
Marigot,Roseau,355.48
Marigot,Santo Domingo,722.2
Marigot,Quito,2634.63
Marigot,Cairo,9427.41
Marigot,San Salvador,2835.97
Marigot,Malabo,7970.16
Marigot,Asmara,10716.76
Marigot,Tallinn,8170.51
Marigot,Addis Ababa,10935.16
Marigot,Stanley,7745.82
Marigot,Torshavn,6514.61
Marigot,Suva,13557.68
Marigot,Helsinki,8171.68
Marigot,Paris,6723.23
Marigot,Papeete,10251.55
